job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size,remote_ratio
Analytics Engineer,MI,FT,On-site,2023,US,185700,USD,185700,US,M,0
Analytics Engineer,MI,FT,On-site,2023,US,165000,USD,165000,US,M,0
Data Operations Engineer,SE,FT,Remote,2023,US,193000,USD,193000,US,M,100
Data Operations Engineer,SE,FT,Remote,2023,US,136850,USD,136850,US,M,100
Machine Learning Engineer,SE,FT,On-site,2023,US,139500,USD,139500,US,M,0
Machine Learning Engineer,SE,FT,On-site,2023,US,109400,USD,109400,US,M,0
Data Engineer,SE,FT,Remote,2023,US,276000,USD,276000,US,M,100
Analytics Engineer,SE,FT,Remote,2023,US,170000,USD,170000,US,M,100
Analytics Engineer,SE,FT,Remote,2023,US,130000,USD,130000,US,M,100
Machine Learning Engineer,SE,FT,On-site,2023,US,163800,USD,163800,US,M,0
Machine Learning Engineer,SE,FT,On-site,2023,US,126000,USD,126000,US,M,0
Data Scientist,MI,FT,On-site,2023,US,106250,USD,106250,US,M,0
Data Engineer,EX,FT,On-site,2023,US,167500,USD,167500,US,M,0
Data Engineer,EX,FT,On-site,2023,US,106500,USD,106500,US,M,0
Data Analyst,SE,FT,Remote,2023,US,250000,USD,250000,US,M,100
Data Analyst,SE,FT,Remote,2023,US,138000,USD,138000,US,M,100
Data Science Manager,MI,FT,On-site,2023,US,104500,USD,104500,US,M,0
Data Science Manager,MI,FT,On-site,2023,US,70000,USD,70000,US,M,0
Data Science Consultant,MI,FT,On-site,2023,US,90000,USD,90000,US,M,0
Data Science Consultant,MI,FT,On-site,2023,US,70000,USD,70000,US,M,0
Research Scientist,MI,FT,Remote,2023,US,125000,USD,125000,US,M,100
Data Analyst,SE,FT,Remote,2023,US,127000,USD,127000,US,M,100
Data Scientist,SE,FT,On-site,2023,US,210550,USD,210550,US,M,0
Data Scientist,SE,FT,On-site,2023,US,153300,USD,153300,US,M,0
Data Scientist,MI,FT,Remote,2023,US,200000,USD,200000,US,M,100
Data Analyst,SE,FT,Remote,2023,US,161500,USD,161500,US,M,100
Data Analyst,SE,FT,Remote,2023,US,119500,USD,119500,US,M,100
Data Analytics Specialist,SE,FT,On-site,2023,US,105000,USD,105000,US,M,0
Data Analytics Specialist,SE,FT,On-site,2023,US,85000,USD,85000,US,M,0
Research Scientist,SE,FT,On-site,2023,US,215000,USD,215000,US,M,0
Research Scientist,SE,FT,On-site,2023,US,146300,USD,146300,US,M,0
Machine Learning Engineer,SE,FT,On-site,2023,US,153400,USD,153400,US,M,0
Machine Learning Engineer,SE,FT,On-site,2023,US,122700,USD,122700,US,M,0
Data Scientist,SE,FT,Remote,2023,US,123900,USD,123900,US,M,100
Research Scientist,MI,FT,Remote,2023,US,340000,USD,340000,US,M,100
Research Scientist,MI,FT,Remote,2023,US,150000,USD,150000,US,M,100
Data Analyst,SE,FT,On-site,2023,US,185900,USD,185900,US,M,0
Data Analyst,SE,FT,On-site,2023,US,121700,USD,121700,US,M,0
Data Analyst,EN,FT,Remote,2023,Uzbekistan,100000,USD,100000,US,L,100
Data Engineer,EX,FT,Remote,2023,US,310000,USD,310000,US,M,100
Data Engineer,EX,FT,Remote,2023,US,239000,USD,239000,US,M,100
Data Analyst,EN,FT,On-site,2023,US,150000,USD,150000,US,M,0
Data Scientist,SE,FT,On-site,2023,US,149076,USD,149076,US,M,0
Data Scientist,SE,FT,On-site,2023,US,82365,USD,82365,US,M,0
Data Analyst,SE,FT,On-site,2023,US,85500,USD,85500,US,M,0
Data Scientist,MI,FT,Remote,2023,US,97750,USD,97750,US,M,100
Data Scientist,MI,FT,Remote,2023,US,116990,USD,116990,US,M,100
Data Scientist,MI,FT,Remote,2023,US,82920,USD,82920,US,M,100
Machine Learning Scientist,MI,FT,On-site,2023,US,200000,USD,200000,US,S,0
Machine Learning Scientist,MI,FT,On-site,2023,US,125000,USD,125000,US,S,0
Data Manager,SE,FT,On-site,2023,US,155000,USD,155000,US,M,0
Data Manager,SE,FT,On-site,2023,US,140000,USD,140000,US,M,0
Machine Learning Infrastructure Engineer,MI,FT,On-site,2023,US,205920,USD,205920,US,M,0
Machine Learning Infrastructure Engineer,MI,FT,On-site,2023,US,171600,USD,171600,US,M,0
Data Engineer,SE,FT,Remote,2023,US,121500,USD,121500,US,M,100
Data Engineer,SE,FT,Remote,2023,US,78000,USD,78000,US,M,100
Data Engineer,MI,FT,On-site,2023,US,116000,USD,116000,US,M,0
Data Analyst,SE,FT,On-site,2023,US,180000,USD,180000,US,M,0
Research Scientist,MI,FT,On-site,2023,US,185000,USD,185000,US,M,0
Research Scientist,MI,FT,On-site,2023,US,125000,USD,125000,US,M,0
Data Analyst,SE,FT,Remote,2023,US,122000,USD,122000,US,M,100
Data Analyst,SE,FT,Remote,2023,US,93800,USD,93800,US,M,100
Computer Vision Engineer,EN,FT,On-site,2023,US,220000,USD,220000,US,M,0
Data Analyst,SE,FT,On-site,2023,US,152380,USD,152380,US,M,0
Data Analyst,SE,FT,On-site,2023,US,121904,USD,121904,US,M,0
Data Architect,SE,FT,On-site,2023,US,168400,USD,168400,US,M,0
Data Architect,SE,FT,On-site,2023,US,105200,USD,105200,US,M,0
Machine Learning Engineer,SE,FT,On-site,2023,US,128280,USD,128280,US,M,0
Machine Learning Engineer,SE,FT,On-site,2023,US,106900,USD,106900,US,M,0
Data Analyst,SE,FT,Remote,2023,US,170500,USD,170500,US,M,100
Data Engineer,SE,FT,On-site,2023,US,80000,USD,80000,US,M,0
Data Engineer,SE,FT,On-site,2023,US,65000,USD,65000,US,M,0
Data Engineer,SE,FT,On-site,2023,US,124740,USD,124740,US,M,0
Data Engineer,SE,FT,On-site,2023,US,65488,USD,65488,US,M,0
Data Quality Analyst,SE,FT,On-site,2023,US,72200,USD,72200,US,M,0
Data Quality Analyst,SE,FT,On-site,2023,US,64980,USD,64980,US,M,0
Data Analyst,SE,FT,Remote,2023,US,179975,USD,179975,US,M,100
Data Analyst,SE,FT,Remote,2023,US,86466,USD,86466,US,M,100
Data Science Manager,SE,FT,On-site,2023,US,175000,USD,175000,US,M,0
Data Science Manager,SE,FT,On-site,2023,US,120000,USD,120000,US,M,0
Data Analyst,SE,FT,On-site,2023,US,230000,USD,230000,US,M,0
Data Manager,SE,FT,On-site,2023,US,120000,USD,120000,US,M,0
Machine Learning Infrastructure Engineer,SE,FT,On-site,2023,US,205920,USD,205920,US,M,0
Machine Learning Infrastructure Engineer,SE,FT,On-site,2023,US,171600,USD,171600,US,M,0
Data Engineer,SE,FT,On-site,2023,US,265000,USD,265000,US,M,0
Applied Machine Learning Engineer,MI,FT,On-site,2023,US,130000,USD,130000,US,M,0
Data Engineer,SE,FT,On-site,2023,US,167580,USD,167580,US,M,0
Data Engineer,SE,FT,On-site,2023,US,87980,USD,87980,US,M,0
Data Engineer,SE,FT,Remote,2023,US,104000,USD,104000,US,M,100
Data Engineer,SE,FT,Remote,2023,US,65000,USD,65000,US,M,100
Research Engineer,SE,FT,On-site,2023,US,230000,USD,230000,US,M,0
Analytics Engineer,SE,FT,On-site,2023,US,197000,USD,197000,US,M,0
Analytics Engineer,SE,FT,On-site,2023,US,106000,USD,106000,US,M,0
Deep Learning Engineer,MI,FT,Remote,2023,US,150000,USD,150000,US,M,100
Deep Learning Engineer,MI,FT,Remote,2023,US,100000,USD,100000,US,M,100
Data Engineer,SE,FT,Remote,2023,US,290000,USD,290000,US,M,100
Data Engineer,SE,FT,On-site,2023,US,192000,USD,192000,US,M,0
Data Engineer,SE,FT,On-site,2023,US,172800,USD,172800,US,M,0
Data Scientist,SE,FT,On-site,2023,US,300240,USD,300240,US,M,0
Data Scientist,SE,FT,On-site,2023,US,200160,USD,200160,US,M,0
Analytics Engineer,SE,FT,On-site,2023,US,140000,USD,140000,US,M,0
Data Manager,SE,FT,On-site,2023,US,169000,USD,169000,US,M,0
Data Manager,SE,FT,On-site,2023,US,100000,USD,100000,US,M,0
Data Analyst,SE,FT,Remote,2023,US,110000,USD,110000,US,S,100
Data Analyst,SE,FT,Remote,2023,US,80000,USD,80000,US,S,100
Data Analyst,EN,FT,On-site,2023,US,55000,USD,55000,US,M,0
Data Analyst,EN,FT,On-site,2023,US,48000,USD,48000,US,M,0
Data Engineer,SE,FT,Remote,2023,US,137500,USD,137500,US,M,100
Data Engineer,SE,FT,Remote,2023,US,81500,USD,81500,US,M,100
Machine Learning Engineer,SE,FT,Remote,2023,US,186000,USD,186000,US,M,100
Machine Learning Engineer,SE,FT,Remote,2023,US,153088,USD,153088,US,M,100
Data Infrastructure Engineer,MI,FT,Remote,2023,US,190000,USD,190000,US,M,100
Data Infrastructure Engineer,MI,FT,Remote,2023,US,160000,USD,160000,US,M,100
Data Infrastructure Engineer,MI,FT,On-site,2023,US,190000,USD,190000,US,M,0
Data Infrastructure Engineer,MI,FT,On-site,2023,US,183310,USD,183310,US,M,0
Data Engineer,SE,FT,Remote,2023,US,66000,USD,66000,US,M,100
Machine Learning Engineer,MI,FT,On-site,2023,US,148500,USD,148500,US,M,0
Machine Learning Engineer,MI,FT,On-site,2023,US,126277,USD,126277,US,M,0
Data Architect,SE,FT,On-site,2023,US,228000,USD,228000,US,M,0
Machine Learning Software Engineer,SE,FT,On-site,2023,US,180000,USD,180000,US,M,0
Machine Learning Software Engineer,SE,FT,On-site,2023,US,90000,USD,90000,US,M,0
Machine Learning Software Engineer,SE,FT,On-site,2023,US,272000,USD,272000,US,M,0
Machine Learning Software Engineer,SE,FT,On-site,2023,US,170000,USD,170000,US,M,0
Data Engineer,SE,FT,Remote,2023,US,259000,USD,259000,US,M,100
Data Science Lead,SE,FT,On-site,2023,US,247500,USD,247500,US,M,0
Data Science Lead,SE,FT,On-site,2023,US,172200,USD,172200,US,M,0
Machine Learning Engineer,SE,FT,Remote,2023,US,288000,USD,288000,US,M,100
Data Scientist,SE,FT,Remote,2023,US,215050,USD,215050,US,M,100
Data Architect,SE,FT,Remote,2023,US,198000,USD,198000,US,M,100
Data Architect,SE,FT,Remote,2023,US,114000,USD,114000,US,M,100
Data Scientist,SE,FT,Remote,2023,US,209300,USD,209300,US,M,100
Data Scientist,SE,FT,Remote,2023,US,182200,USD,182200,US,M,100
Machine Learning Engineer,SE,FT,On-site,2023,US,147100,USD,147100,US,M,0
Machine Learning Engineer,SE,FT,On-site,2023,US,90700,USD,90700,US,M,0
Data Analyst,SE,FT,On-site,2023,US,227000,USD,227000,US,M,0
Data Architect,SE,FT,Remote,2023,US,160000,USD,160000,US,M,100
Data Analyst,EN,FT,Remote,2023,US,60000,USD,60000,US,L,100
Data Analyst,EN,FT,Hybrid,2023,Kuwait,50000,USD,50000,US,L,50
Data Analyst,SE,FT,On-site,2023,US,52500,USD,52500,US,M,0
Data Engineer,SE,FT,Remote,2023,US,250000,USD,250000,US,M,100
Data Engineer,SE,FT,Remote,2023,US,162500,USD,162500,US,M,100
Data Analyst,MI,FT,On-site,2023,US,165000,USD,165000,US,M,0
Data Analyst,MI,FT,On-site,2023,US,124000,USD,124000,US,M,0
Data Engineer,SE,FT,Remote,2023,US,63000,USD,63000,US,M,100
Data Scientist,MI,FT,On-site,2023,US,170000,USD,170000,US,M,0
Data Engineer,SE,FT,Remote,2023,US,213580,USD,213580,US,M,100
Data Engineer,SE,FT,Remote,2023,US,163625,USD,163625,US,M,100
Data Engineer,EX,FT,On-site,2023,US,210000,USD,210000,US,M,0
Data Science Manager,SE,FT,Remote,2023,US,231250,USD,231250,US,M,100
Data Science Manager,SE,FT,Remote,2023,US,138750,USD,138750,US,M,100
Machine Learning Engineer,SE,FT,On-site,2023,US,284310,USD,284310,US,M,0
Machine Learning Engineer,SE,FT,On-site,2023,US,153090,USD,153090,US,M,0
Data Analyst,EN,FT,Hybrid,2023,US,100000,USD,100000,US,M,50
Data Science Lead,SE,FT,On-site,2023,US,225900,USD,225900,US,M,0
Data Science Lead,SE,FT,On-site,2023,US,156400,USD,156400,US,M,0
Data Analyst,SE,FT,On-site,2023,US,385000,USD,385000,US,M,0
Data Engineer,SE,FT,On-site,2023,US,241871,USD,241871,US,M,0
Data Engineer,SE,FT,On-site,2023,US,133832,USD,133832,US,M,0
Data Scientist,SE,FT,On-site,2023,US,216100,USD,216100,US,M,0
Data Scientist,SE,FT,On-site,2023,US,140800,USD,140800,US,M,0
Data Scientist,EN,FT,Hybrid,2023,US,110000,USD,110000,US,S,50
Data Engineer,EX,FT,Remote,2023,US,284000,USD,284000,US,M,100
Data Engineer,EX,FT,Remote,2023,US,236000,USD,236000,US,M,100
Research Engineer,SE,FT,On-site,2023,US,155850,USD,155850,US,M,0
Research Engineer,SE,FT,On-site,2023,US,102544,USD,102544,US,M,0
Data Scientist,MI,FT,Remote,2023,US,151410,USD,151410,US,M,100
Data Scientist,MI,FT,Remote,2023,US,115360,USD,115360,US,M,100
Research Scientist,MI,FT,On-site,2023,US,85000,USD,85000,US,M,0
Research Scientist,MI,FT,On-site,2023,US,70000,USD,70000,US,M,0
BI Developer,SE,FT,Remote,2023,US,100000,USD,100000,US,M,100
Data Analytics Manager,EX,FT,On-site,2023,US,155000,USD,155000,US,M,0
Data Analytics Manager,EX,FT,On-site,2023,US,140000,USD,140000,US,M,0
ML Engineer,SE,FT,On-site,2023,US,220000,USD,220000,US,M,0
Data Analytics Manager,SE,FT,On-site,2023,US,204500,USD,204500,US,M,0
Data Analytics Manager,SE,FT,On-site,2023,US,138900,USD,138900,US,M,0
Machine Learning Engineer,MI,FT,Remote,2023,US,110000,USD,110000,US,L,100
Data Engineer,SE,FT,Remote,2023,US,182750,USD,182750,US,M,100
Data Engineer,SE,FT,On-site,2023,US,137500,USD,137500,US,M,0
Head of Data Science,EX,FT,On-site,2023,US,314100,USD,314100,US,M,0
Head of Data Science,EX,FT,On-site,2023,US,195800,USD,195800,US,M,0
Applied Scientist,SE,FT,On-site,2023,US,205000,USD,205000,US,M,0
Applied Scientist,SE,FT,On-site,2023,US,180000,USD,180000,US,M,0
Data Scientist,SE,FT,Remote,2023,US,165000,USD,165000,US,M,100
Data Scientist,SE,FT,Remote,2023,US,144000,USD,144000,US,M,100
BI Developer,EN,FT,On-site,2023,US,160000,USD,160000,US,M,0
BI Developer,EN,FT,On-site,2023,US,100000,USD,100000,US,M,0
Data Manager,SE,FT,On-site,2023,US,199000,USD,199000,US,M,0
Data Manager,SE,FT,On-site,2023,US,112000,USD,112000,US,M,0
Data Engineer,EN,FT,On-site,2023,US,160000,USD,160000,US,M,0
Data Engineer,EN,FT,On-site,2023,US,135000,USD,135000,US,M,0
Data Scientist,SE,FT,On-site,2023,US,183000,USD,183000,US,M,0
Applied Scientist,SE,FT,On-site,2023,US,350000,USD,350000,US,L,0
Applied Scientist,SE,FT,On-site,2023,US,262500,USD,262500,US,L,0
Data Scientist,SE,FT,Remote,2023,US,158677,USD,158677,US,M,100
Data Analyst,MI,FT,On-site,2023,US,103200,USD,103200,US,M,0
Data Analyst,MI,FT,On-site,2023,US,61200,USD,61200,US,M,0
Data Architect,SE,FT,On-site,2023,US,174500,USD,174500,US,M,0
Data Architect,SE,FT,On-site,2023,US,113000,USD,113000,US,M,0
Data Analyst,SE,FT,Remote,2023,US,87000,USD,87000,US,M,100
Data Analyst,SE,FT,Remote,2023,US,108000,USD,108000,US,M,100
Data Engineer,SE,FT,Remote,2023,US,107250,USD,107250,US,M,100
Data Engineer,SE,FT,On-site,2023,US,119000,USD,119000,US,M,0
Data Scientist,SE,FT,Remote,2023,US,285800,USD,285800,US,M,100
Data Scientist,SE,FT,Remote,2023,US,154600,USD,154600,US,M,100
Data Analyst,EN,FT,Remote,2023,Argentina,30000,USD,30000,US,S,100
Data Science Manager,MI,FT,On-site,2023,US,220000,USD,220000,US,M,0
Data Science Manager,MI,FT,On-site,2023,US,195000,USD,195000,US,M,0
Data Manager,SE,FT,On-site,2023,US,168400,USD,168400,US,M,0
Analytics Engineer,SE,FT,Remote,2023,US,200000,USD,200000,US,M,100
Data Engineer,SE,FT,Remote,2023,US,90000,USD,90000,US,M,100
Data Scientist,EN,FT,On-site,2023,US,124234,USD,124234,US,M,0
Data Scientist,EN,FT,On-site,2023,US,74540,USD,74540,US,M,0
Data Analyst,SE,FT,Remote,2023,US,125600,USD,125600,US,M,100
Data Analyst,SE,FT,On-site,2023,US,141290,USD,141290,US,M,0
Data Analyst,SE,FT,On-site,2023,US,74178,USD,74178,US,M,0
Data Engineer,SE,FT,Remote,2023,US,107500,USD,107500,US,M,100
Data Analyst,MI,FT,On-site,2023,US,52500,USD,52500,US,M,0
Data Scientist,SE,FT,Remote,2023,US,84000,USD,84000,US,M,100
BI Analyst,SE,FT,On-site,2023,US,125000,USD,125000,US,M,0
BI Analyst,SE,FT,On-site,2023,US,110000,USD,110000,US,M,0
ML Engineer,SE,FT,On-site,2023,US,200000,USD,200000,US,M,0
ML Engineer,SE,FT,On-site,2023,US,135000,USD,135000,US,M,0
Computer Vision Engineer,SE,FT,Remote,2023,US,200000,USD,200000,US,S,100
Data Scientist,SE,FT,On-site,2023,US,257000,USD,257000,US,M,0
BI Developer,SE,FT,Remote,2023,US,140000,USD,140000,US,M,100
Data Scientist,MI,FT,On-site,2023,US,183310,USD,183310,US,M,0
Data Analyst,SE,FT,Remote,2023,US,102500,USD,102500,US,M,100
Data Scientist,SE,FT,On-site,2023,US,182000,USD,182000,US,M,0
Data Scientist,EX,FT,On-site,2023,US,300000,USD,300000,US,M,0
Data Analyst,MI,FT,On-site,2023,US,105500,USD,105500,US,M,0
Data Scientist,SE,FT,On-site,2023,US,153400,USD,153400,US,M,0
Data Scientist,SE,FT,On-site,2023,US,122700,USD,122700,US,M,0
Machine Learning Engineer,MI,FT,On-site,2023,US,87000,USD,87000,US,M,0
Data Scientist,EN,FT,Remote,2023,India,50000,USD,50000,US,M,100
ML Engineer,SE,FT,Remote,2023,US,234100,USD,234100,US,M,100
ML Engineer,SE,FT,Remote,2023,US,203500,USD,203500,US,M,100
Data Engineer,SE,FT,Remote,2023,US,232200,USD,232200,US,M,100
Data Engineer,SE,FT,Remote,2023,US,167200,USD,167200,US,M,100
BI Developer,SE,FT,On-site,2023,US,197000,USD,197000,US,M,0
BI Developer,SE,FT,On-site,2023,US,106000,USD,106000,US,M,0
Research Scientist,SE,FT,On-site,2023,US,180000,USD,180000,US,M,0
Research Scientist,SE,FT,On-site,2023,US,145000,USD,145000,US,M,0
Data Lead,SE,FT,On-site,2023,US,225000,USD,225000,US,M,0
Data Lead,SE,FT,On-site,2023,US,200000,USD,200000,US,M,0
Data Engineer,SE,FT,Remote,2023,US,114000,USD,114000,US,M,100
Data Engineer,SE,FT,On-site,2023,US,291500,USD,291500,US,M,0
Data Engineer,EX,FT,On-site,2023,US,196200,USD,196200,US,M,0
Data Engineer,EX,FT,On-site,2023,US,150900,USD,150900,US,M,0
Data Analyst,MI,FT,On-site,2023,US,116000,USD,116000,US,M,0
Data Analyst,MI,FT,On-site,2023,US,72000,USD,72000,US,M,0
Analytics Engineer,SE,FT,On-site,2023,US,207000,USD,207000,US,M,0
Analytics Engineer,SE,FT,On-site,2023,US,167000,USD,167000,US,M,0
Machine Learning Engineer,SE,FT,On-site,2023,US,135000,USD,135000,US,M,0
Data Engineer,SE,FT,Remote,2023,US,133800,USD,133800,US,M,100
Data Engineer,SE,FT,Remote,2023,US,96100,USD,96100,US,M,100
Data Science Engineer,SE,FT,On-site,2023,US,140000,USD,140000,US,M,0
Data Science Engineer,SE,FT,On-site,2023,US,100000,USD,100000,US,M,0
Cloud Database Engineer,SE,FT,Remote,2023,US,140000,USD,140000,US,M,100
Cloud Database Engineer,SE,FT,Remote,2023,US,115000,USD,115000,US,M,100
Machine Learning Engineer,MI,FT,Hybrid,2023,US,219000,USD,219000,US,L,50
Applied Scientist,SE,FT,On-site,2023,US,126100,USD,126100,US,L,0
Applied Scientist,SE,FT,On-site,2023,US,72000,USD,72000,US,L,0
Machine Learning Engineer,MI,FT,Remote,2023,US,175000,USD,175000,US,M,100
Data Analyst,SE,FT,On-site,2023,US,240500,USD,240500,US,M,0
Data Analyst,SE,FT,On-site,2023,US,137500,USD,137500,US,M,0
Data Scientist,MI,FT,On-site,2023,US,187500,USD,187500,US,M,0
Data Scientist,MI,FT,On-site,2023,US,165000,USD,165000,US,M,0
Research Scientist,SE,FT,On-site,2023,US,165750,USD,165750,US,M,0
Machine Learning Scientist,SE,FT,Remote,2023,US,225000,USD,225000,US,M,100
Machine Learning Scientist,SE,FT,Remote,2023,US,165750,USD,165750,US,M,100
Data Scientist,SE,FT,Remote,2023,US,115000,USD,115000,US,M,100
NLP Engineer,SE,FT,On-site,2023,US,275000,USD,275000,US,M,0
NLP Engineer,SE,FT,On-site,2023,US,175000,USD,175000,US,M,0
Data Engineer,SE,FT,On-site,2023,US,175308,USD,175308,US,M,0
Data Engineer,SE,FT,On-site,2023,US,100706,USD,100706,US,M,0
NLP Engineer,SE,FT,On-site,2023,US,235000,USD,235000,US,M,0
NLP Engineer,SE,FT,On-site,2023,US,135000,USD,135000,US,M,0
ML Engineer,SE,FT,On-site,2023,US,289076,USD,289076,US,M,0
ML Engineer,SE,FT,On-site,2023,US,202353,USD,202353,US,M,0
Research Engineer,MI,FT,Remote,2023,US,120000,USD,120000,US,M,100
Data Engineer,SE,FT,Remote,2023,US,231250,USD,231250,US,M,100
Data Engineer,SE,FT,Remote,2023,US,138750,USD,138750,US,M,100
Deep Learning Engineer,EN,FT,On-site,2023,US,150000,USD,150000,US,M,0
Deep Learning Engineer,EN,FT,On-site,2023,US,120000,USD,120000,US,M,0
Data Scientist,SE,FT,On-site,2023,US,272550,USD,272550,US,M,0
Data Scientist,SE,FT,On-site,2023,US,198200,USD,198200,US,M,0
Data Engineer,SE,FT,Remote,2023,US,187500,USD,187500,US,M,100
Data Analyst,SE,FT,Remote,2023,US,155000,USD,155000,US,M,100
Data Analyst,SE,FT,Remote,2023,US,64000,USD,64000,US,M,100
Computer Vision Engineer,SE,FT,On-site,2023,US,235000,USD,235000,US,M,0
Computer Vision Engineer,SE,FT,On-site,2023,US,185000,USD,185000,US,M,0
Applied Scientist,SE,FT,Remote,2023,US,142000,USD,142000,US,M,100
Data Scientist,SE,FT,On-site,2023,US,180560,USD,180560,US,M,0
Data Scientist,SE,FT,On-site,2023,US,115440,USD,115440,US,M,0
Data Engineer,SE,FT,On-site,2023,US,141600,USD,141600,US,M,0
Data Engineer,SE,FT,Remote,2023,US,236000,USD,236000,US,M,100
AI Developer,EN,FT,Remote,2023,Ukraine,50000,USD,50000,Ukraine,M,100
Machine Learning Engineer,SE,FT,Remote,2023,Ukraine,240000,USD,240000,Ukraine,M,100
Machine Learning Engineer,SE,FT,Remote,2023,Ukraine,220000,USD,220000,Ukraine,M,100
Machine Learning Researcher,SE,FL,Hybrid,2023,Ukraine,50000,USD,50000,Ukraine,S,50
AI Developer,SE,FT,On-site,2023,Ukraine,108000,USD,108000,Ukraine,M,0
AI Developer,SE,FT,On-site,2023,Ukraine,60000,USD,60000,Ukraine,M,0
BI Analyst,SE,FT,Remote,2023,Turkey,360000,TRY,18381,Turkey,L,100
AI Scientist,EN,FT,Remote,2023,Turkey,20000,USD,20000,Turkey,S,100
Data Science Consultant,SE,FT,Hybrid,2023,Thailand,1000000,THB,29301,Thailand,M,50
Data Scientist,MI,FT,Hybrid,2023,Thailand,840000,THB,24613,Thailand,L,50
Research Engineer,EN,FT,On-site,2023,South Africa,32982,GBP,40581,South Africa,M,0
Research Engineer,EN,FT,On-site,2023,South Africa,31396,GBP,38629,South Africa,M,0
Data Engineer,SE,FT,On-site,2023,South Africa,124935,USD,124935,South Africa,M,0
Data Engineer,SE,FT,On-site,2023,South Africa,76050,USD,76050,South Africa,M,0
Machine Learning Software Engineer,MI,FT,Hybrid,2023,South Africa,627000,ZAR,34482,South Africa,L,50
Data Analyst,MI,FT,On-site,2023,Slovenia,43000,EUR,46426,Slovenia,M,0
Data Analyst,MI,FT,On-site,2023,Slovenia,36000,EUR,38868,Slovenia,M,0
Data Engineer,MI,FT,Remote,2023,Slovenia,70000,EUR,75577,Slovenia,M,100
Data Engineer,MI,FT,Remote,2023,Slovenia,45000,EUR,48585,Slovenia,M,100
Software Data Engineer,MI,FT,Remote,2023,Singapore,100000,SGD,74883,Singapore,L,100
Data Analytics Lead,MI,FT,Hybrid,2023,India,1440000,INR,17511,Singapore,M,50
Data Engineer,SE,FT,Remote,2023,Germany,80000,EUR,86374,Sweden,L,100
AI Developer,EN,FT,Hybrid,2023,Sweden,80000,USD,80000,Sweden,M,50
Big Data Engineer,EN,FT,Remote,2023,Sweden,130000,USD,130000,Sweden,S,100
Machine Learning Research Engineer,MI,FT,Remote,2023,Saudi Arabia,90000,USD,90000,Saudi Arabia,M,100
Staff Data Analyst,MI,FT,Remote,2023,Saudi Arabia,179998,USD,179998,Saudi Arabia,S,100
Business Data Analyst,MI,FT,Remote,2023,Armenia,17000,USD,17000,Russia,L,100
Lead Data Scientist,SE,FT,Remote,2023,Russia,36000,USD,36000,Russia,L,100
Product Data Analyst,SE,FT,Remote,2023,Georgia,57000,USD,57000,Russia,L,100
AI Engineer,SE,FT,On-site,2023,Romania,36000,EUR,38868,Romania,M,0
